URL;Precio;Area;Latitud;Longitud
https://urbania.pe/inmueble/proyecto-marina-casa-club-lima-pueblo-libre-edificaciones-inmobiliarias-1723;US$ 95,074;64.00-78.00;-77.0654222995;-12.083633268791
https://urbania.pe/inmueble/proyecto-condominio-hometown-en-san-borja-lima-san-borja-compass-2712;US$ 169,139;63.00-232.00;-76.989884521257;-12.094644905439
https://urbania.pe/inmueble/proyecto-edificio-gardino-lima-miraflores-valico-2847;US$ 201,215;90.95-248.85;-77.0305355;-12.1149197
https://urbania.pe/inmueble/proyecto-los-aires-jesus-maria-lima-jesus-maria-canamont-sac-2937;US$ 93,442;52.50-112.40;-77.059109444;-12.081894182
https://urbania.pe/inmueble/proyecto-edificio-destiny-lima-jesus-maria-albamar-3216;US$ 130,751;67.15-86.90;-77.047217026;-12.081910502
https://urbania.pe/inmueble/proyecto-surco-frente-a-los-inkas-lima-santiago-de-surco-hogares-constructores-3232;US$ 454,000;191.00-254.00;-76.960388863;-12.079393482
https://urbania.pe/inmueble/proyecto-residencial-puente-verde-ate-la-molina-lima-la-molina-grupo-dym-3240;US$ 108,309;79.00-162.00;-76.9358208;-12.0618724
https://urbania.pe/inmueble/proyecto-proyecto-sbnorte-717-san-borja-lima-san-borja-desarrolladora-3412;US$ 228,364;90.00-139.95;-77.001034022;-12.093943521
https://urbania.pe/inmueble/proyecto-boulevard-286-san-borja-lima-san-borja-desarrolladora-3417;US$ 286,313;112.30-175.96;-76.985510073;-12.089401615
https://urbania.pe/inmueble/proyecto-edificio-alma-lince-lima-lince-citia-inmobiliaria-3423;US$ 94,659;61.98-84.72;-77.033308467706;-12.079570241786
https://urbania.pe/inmueble/proyecto-barrenechea-791--san-borja-lima-san-borja-desarrolladora-3479;US$ 268,232;101.71-158.51;-77.011508647;-12.101583925
https://urbania.pe/inmueble/proyecto-edificio-new-york-lima-chorrillos-platinum-group-inmobiliaria--3652;US$ 64,950;51.23-66.74;-77.006198888;-12.180541881
https://urbania.pe/inmueble/proyecto-residencial-belice-lima-magdalena-del-mar-edificaciones-inmobiliarias-3679;US$ 69,852;46.00-81.00;-77.070556899475;-12.087036242573
https://urbania.pe/inmueble/proyecto-tarapaca-184-lima-miraflores-volterra-desarrollo-inmobiliario-3742;US$ 290,200;129.32-250.66;-77.031049915;-12.112638207
https://urbania.pe/inmueble/proyecto-residencial-nueva-aurora-lima-surquillo-vienna-constructores-sa-3744;;82.66-89.91;-77.015200426;-12.118353205
https://urbania.pe/inmueble/proyecto-residencial-los-eucaliptos-lima-magdalena-del-mar-edificaciones-inmobiliarias-3771;US$ 89,436;53.00-75.00;-77.068432589935;-12.089679957637
https://urbania.pe/inmueble/proyecto-lux-entrega-inmediata-lima-lince-estelarium-3990;US$ 166,646;81.44-150.16;-77.024568506;-12.088595785
https://urbania.pe/inmueble/proyecto-diana-pueblo-libre-entrega-inmediata-lima-pueblo-libre-plenium-inmobiliaria-4026;US$ 138,227;89.00-97.00;-77.056952746;-12.078669645
https://urbania.pe/inmueble/proyecto-miraflores-56-entrega-inmediata-lima-miraflores-plenium-inmobiliaria-4027;US$ 186,053;90.00-133.00;-77.024864345;-12.121048215
https://urbania.pe/inmueble/proyecto-twenty-lima-lince-huby-inmobiliaria-4085;US$ 112,381;76.51-80.51;-77.030472378;-12.083388049
https://urbania.pe/inmueble/proyecto-point-oficinas-boutique-lima-pueblo-libre-albamar-4093;US$ 56,319;27.87-38.87;-77.058211344;-12.071962836
https://urbania.pe/inmueble/proyecto-leon-de-la-fuente-118-magdalena-lima-magdalena-del-mar-desarrolladora-4097;US$ 134,371;62.04-105.82;-77.061998364935;-12.098972012
https://urbania.pe/inmueble/proyecto-smart-san-felipe-lima-jesus-maria-nuvo-grupo-inmobiliario-4125;US$ 91,606;43.90-76.10;-77.046427843564;-12.082806066343
https://urbania.pe/inmueble/proyecto-avida-lima-san-miguel-edificaciones-inmobiliarias-4141;US$ 60,831;39.00-78.00;-77.110469714;-12.078582124
https://urbania.pe/inmueble/proyecto-park-san-borja-lima-san-borja-art-inmobiliaria-4154;US$ 199,000;90.04-91.16;-76.993494774591;-12.093128996986
https://urbania.pe/inmueble/proyecto-lord-nelson-240-miraflores-lima-miraflores-desarrolladora-4183;US$ 451,358;150.40-302.33;-77.0395950117;-12.11154454148
https://urbania.pe/inmueble/proyecto-lares-pueblo-libre-lima-pueblo-libre-edificaciones-inmobiliarias-4199;US$ 97,329;60.00-87.00;-77.0655415;-12.0787583
https://urbania.pe/inmueble/proyecto-vibra-lima-san-miguel-edificaciones-inmobiliarias-4223;US$ 91,380;59.00-79.00;-77.082222252826;-12.08970466295
https://urbania.pe/inmueble/proyecto-casa-colon-lima-miraflores-volterra-desarrollo-inmobiliario-4232;US$ 244,700;87.55-222.67;-77.0303586;-12.1253602
https://urbania.pe/inmueble/proyecto-lares-san-miguel-lima-san-miguel-edificaciones-inmobiliarias-4240;US$ 85,846;57.00-83.00;-77.090424633;-12.079279862
https://urbania.pe/inmueble/proyecto-villanova-callao-callao-cumbres-4263;US$ 43,086;52.43-65.26;-77.115512956006;-12.051100917517
https://urbania.pe/inmueble/proyecto-valle-blanco-reserva-arequipa-cerro-colorado-cumbres-4265;US$ 48,071;66.38;-71.564064076782;-16.389764511083
https://urbania.pe/inmueble/proyecto-villa-verde-2-arequipa-cerro-colorado-cumbres-4266;US$ 89,199;103.64-179.81;-71.563613465668;-16.38949689646
https://urbania.pe/inmueble/proyecto-edificio-altamura-lima-miraflores-valico-4270;US$ 189,770;90.00-242.31;-77.028372649182;-12.112488641853
https://urbania.pe/inmueble/proyecto-bianco-lima-magdalena-del-mar-edificaciones-inmobiliarias-4318;US$ 150,019;81.00-137.00;-77.062492;-12.0950885
https://urbania.pe/inmueble/proyecto-parque-miro-lima-jesus-maria-ingocasa-4328;US$ 143,620;82.63-101.00;-77.039907407935;-12.070102034851
https://urbania.pe/inmueble/proyecto-castilla-excellence-lima-santiago-de-surco-constructora-cygnus-4282;US$ 217,119;118.99-130.72;-77.012603219;-12.134124136
https://urbania.pe/inmueble/proyecto-los-aires-santa-beatriz-lince-lima-lince-canamont-sac-4057;US$ 94,941;61.80-83.00;-77.033956921;-12.079106218
https://urbania.pe/inmueble/proyecto-edificio-saenz-lima-jesus-maria-constructora-cygnus-3749;US$ 126,144;75.00-108.19;-77.056651352089;-12.080755892687
https://urbania.pe/inmueble/proyecto-residencial-maranga-175-lima-san-miguel-concreta-soluciones-inmobiliarias-sac-2084;US$ 85,827;54.41-210.00;-77.0951545;-12.07797
https://urbania.pe/inmueble/proyecto-ocean-reef-san-bartolo-beach-condos-lima-san-bartolo-grupo-octagon-1527;US$ 178,000;108.58-395.00;-76.784779190552;-12.384318707888
https://urbania.pe/inmueble/proyecto-residencial-el-prado-lima-san-miguel-edificaciones-inmobiliarias-3865;US$ 72,760;48.00-110.00;-77.092240393;-12.069046035
https://urbania.pe/inmueble/proyecto-parque-alcala-488-lima-santiago-de-surco-grupo-inmobiliario-octavio-pedraza-4466;US$ 244,000;119.00-147.50;-77.0011549;-12.1327388
https://urbania.pe/inmueble/proyecto-time-magdalena-oficinas-boutique-lima-magdalena-del-mar-inmobiliaria-y-constructora-marcan-sa-3004;US$ 120,900;46.00-133.11;-77.059077044891;-12.102436564594
https://urbania.pe/inmueble/proyecto-time-surco-oficinas-boutique-lima-santiago-de-surco-inmobiliaria-y-constructora-marcan-sa-3012;US$ 80,900;25.00-101.00;-76.97254281;-12.085385596
https://urbania.pe/inmueble/proyecto-francia-635-miraflores-lima-miraflores-desarrolladora-3883;US$ 466,682;149.83-196.51;-77.037323757;-12.122363913
https://urbania.pe/inmueble/proyecto-time-pueblo-libre-consultorios-lima-pueblo-libre-inmobiliaria-y-constructora-marcan-sa-3896;US$ 46,900;18.73-41.01;-77.061917119;-12.084687883
https://urbania.pe/inmueble/proyecto-rebel-lima-san-borja-inmgenio-4116;US$ 199,000;90.94-126.29;-76.991733529;-12.091481968
https://urbania.pe/inmueble/proyecto-paseo-san-martin-lima-san-martin-de-porres-constructora-inarco-peru-4311;;58.00-72.00;-77.0498351;-12.0328568
https://urbania.pe/inmueble/proyecto-condominio-paseo-varela--entrega-inmediata-lima-brena-constructora-inarco-peru-4312;;68.77-83.18;-77.050972389688;-12.064977084285
https://urbania.pe/inmueble/proyecto-cordoba-166-lima-santiago-de-surco-lander-grupo-inmobiliario-4324;;135.03-147.47;-76.989948682526;-12.121160021708
https://urbania.pe/inmueble/proyecto-edison-260-san-isidro-lima-san-isidro-palace-properties-peru-1327;US$ 300,050;120.02-324.05;-77.0499944;-12.0909197
https://urbania.pe/inmueble/proyecto-residencial-los-sauces-san-isidro-lima-san-isidro-palace-properties-peru-3348;US$ 205,000;84.40-190.35;-77.037918459755;-12.09200287925
https://urbania.pe/inmueble/proyecto-like-en-construccion-lima-jesus-maria-ciudaris-2872;US$ 83,680;40.40-75.79;-77.038407;-12.075202
https://urbania.pe/inmueble/proyecto-edificio-shine-en-construccion-lima-san-miguel-ciudaris-3443;US$ 77,360;40.05-75.00;-77.0934017;-12.077493
https://urbania.pe/inmueble/proyecto-ser-k-barranco-en-construccion-lima-barranco-ciudaris-926;US$ 83,964;39.46-78.92;-77.017525306885;-12.138730109232
https://urbania.pe/inmueble/venta-de-departamento-en-san-isidro-lima-3-dormitorios-ascensor-4224932;US$310,000;134.00;-77.04185660000000;-12.09199400000000
https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-5-a-mas-dormitorios-4224930;US$310,000;275.00;-76.94754780000000;-12.10505780000000
https://urbania.pe/inmueble/venta-de-casa-en-jesus-maria-lima-5-a-mas-dormitorios-4224923;;400.00;-77.05553456568138;-12.08949353452746
https://urbania.pe/inmueble/venta-de-terreno-comercial-en-brena-lima-3728395;US$612,000;492.00;-77.05638652343964;-12.05552000542724
https://urbania.pe/inmueble/venta-de-casa-en-villa-maria-del-triunfo-lima-5-a-mas-dormitorios-4224914;US$180,000;115.00;-76.95009945817058;-12.13638783920570
https://urbania.pe/inmueble/venta-de-terreno-en-miraflores-lima-4224908;US$680,000;307.00;-77.04628770000000;-12.11388760000000
https://urbania.pe/inmueble/venta-de-terreno-comercial-en-san-juan-de-lurigancho-lima-4224902;US$6,682,000;2570.00;-76.99522260000000;-12.01689860000000
https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-4-dormitorios-3913598;US$525,000;300.00;-76.97899003371545;-12.13518583523038
https://urbania.pe/inmueble/venta-de-terreno-industrial-en-lurin-lima-4224900;US$750,000;2500.00;-76.87435800000000;-12.27654690000000
https://urbania.pe/inmueble/venta-de-terreno-en-la-perla-callao-4205351;US$245,500;264.00;-77.12888776503064;-12.07073739076341
https://urbania.pe/inmueble/venta-de-local-comercial-en-cercado-de-lima-lima-4204069;US$675,000;500.00;-77.05839624741762;-12.05442188110294
https://urbania.pe/inmueble/venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-ascensor-4224889;US$175,000;143.00;-76.96919025659200;-12.10394029139600
https://urbania.pe/inmueble/venta-de-departamento-duplex-en-barranco-lima-3-dormitorios-4109836;US$295,000;237.23;-77.02282680000000;-12.15474870000000
https://urbania.pe/inmueble/venta-de-casa-en-la-victoria-lima-4-dormitorios-4214360;US$350,000;180.00;-77.02614650000000;-12.07791410000000
https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-2-dormitorios-4109383;US$548,000;196.00;-77.04155700000000;-12.11647400000000
https://urbania.pe/inmueble/venta-de-departamento-en-san-miguel-lima-3-dormitorios-ascensor-4224883;US$118,000;85.00;-77.07710690105118;-12.09497281802017
https://urbania.pe/inmueble/venta-de-departamento-en-los-olivos-lima-3-dormitorios-4153347;US$75,000;80.00;-77.07530555311970;-11.98710042952621
https://urbania.pe/inmueble/venta-de-departamento-en-magdalena-del-mar-lima-3-dormitorios-ascensor-4155990;US$210,000;110.00;-77.07072330000000;-12.09806110000000
https://urbania.pe/inmueble/venta-de-departamento-duplex-en-santiago-de-surco-lima-4-dormitorios-4173371;US$315,000;260.00;-76.97905570000000;-12.12547470000000
https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-3-dormitorios-4188574;US$215,000;97.00;-77.03385900000000;-12.12866200000000
https://urbania.pe/inmueble/venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-ascensor-4224850;US$495,000;273.00;-76.96018980000000;-12.08147570000000
https://urbania.pe/inmueble/venta-de-casa-en-lince-lima-4-dormitorios-4224848;US$250,000;147.00;-77.02725740417314;-12.08221403064839
https://urbania.pe/inmueble/venta-de-local-comercial-en-san-isidro-lima-4194217;US$1,800,000;583.00;-77.03043310000000;-12.09777900000000
https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-3-dormitorios-4207577;US$350,000;173.00;-76.94625900000000;-12.07014300000000
https://urbania.pe/inmueble/venta-de-departamento-en-lince-lima-3-dormitorios-ascensor-3469854;US$112,000;82.00;-77.03086213650903;-12.07978788482879
https://urbania.pe/inmueble/venta-de-cochera-en-san-isidro-lima-ascensor-4221318;US$17,000;14.00;-77.04911160000000;-12.09413440000000
https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-4-dormitorios-4066582;US$380,000;248.00;-76.99425032655029;-12.13478406852101
https://urbania.pe/inmueble/venta-de-departamento-en-santiago-de-surco-lima-2-dormitorios-ascensor-4184943;US$165,000;75.00;-76.99322600000000;-12.11751620000000
https://urbania.pe/inmueble/venta-de-departamento-triplex-en-miraflores-lima-3-dormitorios-4179998;US$235,000;150.00;-77.03159130000000;-12.11106200000000
https://urbania.pe/inmueble/venta-de-departamento-duplex-en-santiago-de-surco-lima-3-dormitorios-4165624;US$318,000;198.00;-76.99181550000000;-12.14160880000000
https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-5-a-mas-dormitorios-4218122;US$740,000;468.00;-76.97087150000000;-12.12860540000000
https://urbania.pe/inmueble/venta-de-casa-en-miraflores-lima-4-dormitorios-4114900;US$239,999;140.00;-77.03159130000000;-12.11106200000000
https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-2-dormitorios-4193685;US$98,000;44.00;-77.03159130000000;-12.11106200000000
https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-3-dormitorios-4186544;US$220,000;150.00;-77.03159130000000;-12.11106200000000
https://urbania.pe/inmueble/venta-de-departamento-en-san-miguel-lima-3-dormitorios-4165595;US$128,000;120.00;-77.09340170000000;-12.07749300000000
https://urbania.pe/inmueble/venta-de-departamento-duplex-en-miraflores-lima-3-dormitorios-4186570;US$500,000;330.00;-77.03159130000000;-12.11106200000000
https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-3-dormitorios-4106850;US$370,000;256.00;-76.99277300000000;-12.12285050000000
https://urbania.pe/inmueble/venta-de-departamento-en-jesus-maria-lima-2-dormitorios-ascensor-4181571;US$129,000;71.00;-77.05213980000000;-12.08310530000000
https://urbania.pe/inmueble/venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-ascensor-4224051;US$755,000;298.00;-76.96495960000000;-12.11314260000000
https://urbania.pe/inmueble/venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-4224823;;111.00;-76.99890972580691;-12.14228572331860
https://urbania.pe/inmueble/venta-de-terreno-agricola-en-santa-eulalia-lima-4196582;US$340,000;;-76.66383880000000;-11.90805910000000
https://urbania.pe/inmueble/venta-de-departamento-duplex-en-miraflores-lima-3-dormitorios-ascensor-4224822;US$440,000;240.00;-77.01137140000000;-12.11863780000000
https://urbania.pe/inmueble/venta-de-terreno-en-lurin-lima-3549529;US$1,822,000;6504.00;-76.86686625424863;-12.27736456242791
https://urbania.pe/inmueble/venta-de-terreno-de-playa-en-asia-lima-4196956;US$106,000;246.00;-76.62115150000000;-12.74408980000000
https://urbania.pe/inmueble/venta-de-departamento-en-surquillo-lima-2-dormitorios-4097230;US$92,500;65.00;-77.01788701461055;-12.11607749633187
https://urbania.pe/inmueble/venta-de-departamento-triplex-en-barranco-lima-4-dormitorios-3895031;US$1,800,000;760.00;-77.02491978280342;-12.14327931529233
https://urbania.pe/inmueble/venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-ascensor-3951305;US$358,600;163.00;-76.99393985959676;-12.12123783547163
https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-3-dormitorios-ascensor-3946945;US$349,600;152.00;-77.04417410769662;-12.11889432924571
https://urbania.pe/inmueble/venta-de-departamento-duplex-en-miraflores-lima-2-dormitorios-ascensor-3976282;US$297,200;129.00;-77.04374044446110;-12.11801624238083
https://urbania.pe/inmueble/venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-ascensor-4224819;US$410,000;276.00;-76.96179960000000;-12.08533640000000
https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-2-dormitorios-ascensor-4130700;US$284,900;129.00;-77.01753592199228;-12.12204413573964
https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-2-dormitorios-ascensor-4052871;US$206,500;80.00;-77.02862272713844;-12.12016621395484
https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-2-dormitorios-ascensor-3938128;US$299,243;122.00;-77.01937946935521;-12.12035085675871
https://urbania.pe/inmueble/venta-de-casa-en-san-borja-lima-5-a-mas-dormitorios-4209854;US$580,000;309.00;-76.99566530000000;-12.09282940000000
https://urbania.pe/inmueble/venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-ascensor-4213365;US$365,200;166.00;-76.99557732021057;-12.11340335911736
https://urbania.pe/inmueble/venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-ascensor-3947514;US$264,000;120.00;-77.01348772427957;-12.12583302591492
https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-2-dormitorios-ascensor-3947544;US$391,776;122.43;-77.04092568068211;-12.11897931183686
https://urbania.pe/inmueble/venta-de-departamento-penthouse-en-miraflores-lima-3-dormitorios-ascensor-4184185;US$578,542;295.00;-77.04115344392761;-12.11977994805025
https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-3-dormitorios-ascensor-3947112;US$358,400;132.00;-77.03232086649513;-12.12969159857194
https://urbania.pe/inmueble/venta-de-departamento-en-barranco-lima-2-dormitorios-4164246;US$1,200,000;309.00;-77.02341700000000;-12.14957100000000
https://urbania.pe/inmueble/venta-de-departamento-en-san-borja-lima-3-dormitorios-ascensor-4215044;US$280,600;122.00;-76.98464982748227;-12.10141818737441
https://urbania.pe/inmueble/venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-ascensor-4026643;US$294,000;136.00;-76.98467254122170;-12.11231334246076
https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-3-dormitorios-ascensor-4117361;US$545,000;208.00;-77.01221854029598;-12.12207566042073
https://urbania.pe/inmueble/venta-de-departamento-en-san-isidro-lima-2-dormitorios-ascensor-3896860;US$295,000;141.00;-77.01546178766989;-12.09835776344700
https://urbania.pe/inmueble/venta-de-departamento-duplex-en-santiago-de-surco-lima-4-dormitorios-ascensor-3942709;US$450,000;215.00;-76.97143071995248;-12.10384613596194
https://urbania.pe/inmueble/venta-de-casa-en-san-isidro-lima-4-dormitorios-4217532;US$450,000;369.00;-77.05617346731472;-12.10530041301432
https://urbania.pe/inmueble/venta-de-departamento-penthouse-en-miraflores-lima-2-dormitorios-4184177;US$336,300;158.00;-77.02899651725915;-12.12110062611086
https://urbania.pe/inmueble/venta-de-departamento-duplex-en-miraflores-lima-2-dormitorios-ascensor-3976275;US$448,800;240.00;-77.01519137770998;-12.12512593871544
https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-2-dormitorios-ascensor-4214315;US$304,217;124.00;-77.01915356100803;-12.12387864819946
https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-3-dormitorios-ascensor-3938303;US$469,000;147.00;-77.02974593755522;-12.12574757409895
https://urbania.pe/inmueble/venta-de-departamento-triplex-en-miraflores-lima-2-dormitorios-ascensor-4184190;US$403,225;192.00;-77.04115344393590;-12.11935569747912
https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-3-dormitorios-ascensor-3948902;US$408,000;180.00;-77.02129883587645;-12.12206858469154
https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-3-dormitorios-ascensor-4120268;US$414,362;157.00;-77.03621357968818;-12.11111171091672
https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-2-dormitorios-ascensor-4121069;US$355,566;132.00;-77.03656127009162;-12.11222657924785
https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-3-dormitorios-3938192;US$890,000;372.00;-77.01542380000000;-12.12046240000000
https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-3-dormitorios-ascensor-4149190;US$599,000;269.45;-77.01460032537062;-12.12320853077572
https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-4-dormitorios-ascensor-4149198;US$855,000;406.37;-77.01434282238438;-12.12316657978850
https://urbania.pe/inmueble/venta-de-oficina-en-santiago-de-surco-lima-ascensor-3905159;;1300.00;-76.96766858240358;-12.08203583827470
https://urbania.pe/inmueble/venta-de-terreno-comercial-en-cercado-de-lima-lima-4144081;;12749.00;-77.05984459413452;-12.05651158974673
https://urbania.pe/inmueble/venta-de-oficina-en-san-isidro-lima-1447698;;722.00;-77.02194199462883;-12.09667935136834
https://urbania.pe/inmueble/venta-de-terreno-de-playa-en-asia-lima-3942622;US$75,500;802.00;-76.61453546257326;-12.74314166652509
https://urbania.pe/inmueble/venta-de-terreno-comercial-en-los-olivos-lima-4000431;;10920.00;-77.07185473963972;-11.94473709216214
https://urbania.pe/inmueble/venta-de-local-industrial-en-lurin-lima-4110941;;5800.00;-76.83615984652118;-12.29583585718268
https://urbania.pe/inmueble/venta-de-terreno-comercial-en-la-victoria-lima-3991961;;4315.00;-77.02505205770268;-12.08472784034845
https://urbania.pe/inmueble/venta-de-oficina-en-magdalena-del-mar-lima-ascensor-1390383;;662.00;-77.05733897344976;-12.09405461922089
https://urbania.pe/inmueble/venta-de-local-industrial-en-san-martin-de-porres-lima-4199868;;5805.00;-77.06931093026787;-11.94100625348526
https://urbania.pe/inmueble/venta-de-local-industrial-en-cercado-de-lima-lima-3982113;;5640.00;-77.05254662275394;-12.04343335989521
https://urbania.pe/inmueble/venta-de-departamento-en-brena-lima-2-dormitorios-ascensor-4180720;US$68,000;50.00;-77.05281203721005;-12.05124090538382
https://urbania.pe/inmueble/venta-de-oficina-en-miraflores-lima-ascensor-4224778;US$160,000;68.00;-77.03388500000000;-12.11793093806800
https://urbania.pe/inmueble/venta-de-oficina-en-san-borja-lima-4036597;US$73,500;17.45;-77.01042620000000;-12.09787480000000
https://urbania.pe/inmueble/venta-de-departamento-en-la-molina-lima-3-dormitorios-4157708;US$225,000;118.00;-76.95267540000000;-12.07239140000000
https://urbania.pe/inmueble/venta-de-casa-de-playa-en-asia-lima-4-dormitorios-3884290;US$650,000;190.00;-74.17326620000000;-15.87590670000000
https://urbania.pe/inmueble/venta-de-departamento-en-santiago-de-surco-lima-4-dormitorios-4222532;US$295,000;201.00;-76.99377308115000;-12.12597192371600
https://urbania.pe/inmueble/venta-de-departamento-en-jesus-maria-lima-2-dormitorios-ascensor-4179181;US$86,000;58.00;-77.05149990000000;-12.07512000000000
https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-2-dormitorios-ascensor-4035860;US$335,500;122.00;-77.03315147486876;-12.12421264190441
https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-2-dormitorios-ascensor-4169449;US$279,979;129.74;-77.02474230000000;-12.11960140000000
https://urbania.pe/inmueble/venta-de-casa-de-playa-en-asia-lima-5-a-mas-dormitorios-4199315;US$800,000;300.00;-76.62239200000000;-12.75150300000000
https://urbania.pe/inmueble/venta-de-oficina-en-miraflores-lima-4215042;US$310,485;148.00;-77.02778787976200;-12.12081186549900
https://urbania.pe/inmueble/venta-de-terreno-residencial-en-cieneguilla-lima-4224720;US$230,000;1054.00;-76.78779700000000;-12.09901200000000
https://urbania.pe/inmueble/venta-de-oficina-en-miraflores-lima-3381684;US$510,000;291.00;-77.03159300000000;-12.11106200000000
https://urbania.pe/inmueble/venta-de-casa-en-san-isidro-lima-5-a-mas-dormitorios-4222526;US$750,000;412.00;-77.01367750000000;-12.10713730000000
https://urbania.pe/inmueble/venta-de-departamento-en-san-isidro-lima-3-dormitorios-ascensor-4176260;US$570,000;178.00;-77.04632980000000;-12.10586530000000
https://urbania.pe/inmueble/venta-de-departamento-duplex-en-la-molina-lima-3-dormitorios-ascensor-4223561;US$219,000;100.00;-76.95310420000000;-12.07140250000000
https://urbania.pe/inmueble/venta-de-terreno-residencial-en-cieneguilla-lima-4190349;US$230,000;1000.00;-76.79644754712100;-12.09716880835400
https://urbania.pe/inmueble/venta-de-oficina-en-miraflores-lima-3385746;US$510,000;288.00;-77.03970300000000;-12.12228600000000
https://urbania.pe/inmueble/venta-de-casa-en-pueblo-libre-lima-5-a-mas-dormitorios-4207249;US$490,000;380.00;-77.05585040000000;-12.07167040000000
https://urbania.pe/inmueble/venta-de-oficina-en-miraflores-lima-3949117;US$170,000;46.00;-77.04779530000000;-12.11390930000000
https://urbania.pe/inmueble/venta-de-terreno-de-playa-en-asia-lima-4098357;US$420,000;300.00;-76.58390237925400;-12.78961202420100
https://urbania.pe/inmueble/venta-de-local-comercial-en-cercado-de-lima-lima-4196969;US$297,000;37.00;-77.02800640000000;-12.05391280000000
https://urbania.pe/inmueble/venta-de-departamento-en-la-molina-lima-2-dormitorios-4169695;US$54,900;53.00;-76.93699819259035;-12.06165842398400
https://urbania.pe/inmueble/venta-de-departamento-en-la-molina-lima-2-dormitorios-4168039;US$64,900;65.00;-76.93749271243087;-12.06153046541258
https://urbania.pe/inmueble/venta-de-departamento-en-san-miguel-lima-3-dormitorios-ascensor-4222524;US$139,466;81.00;-77.09340170000000;-12.07749300000000
https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-4-dormitorios-3842000;US$799,000;610.00;-76.91388730000000;-12.07297880000000
https://urbania.pe/inmueble/venta-de-departamento-penthouse-en-santiago-de-surco-lima-3-dormitorios-ascensor-4220897;US$1,000,000;543.00;-76.96179960000000;-12.08533640000000
https://urbania.pe/inmueble/venta-de-terreno-en-pachacamac-lima-4224255;US$8,550,000;65063.00;-76.97489440000000;-12.04524410000000
https://urbania.pe/inmueble/venta-de-departamento-en-cercado-de-lima-lima-3-dormitorios-ascensor-3672169;US$107;84.00;-77.03050518746505;-12.07986800375810
https://urbania.pe/inmueble/venta-de-terreno-residencial-en-santiago-de-surco-lima-4198925;US$649,000;360.00;-77.00841280000000;-12.13504260000000
https://urbania.pe/inmueble/venta-de-casa-en-miraflores-lima-5-a-mas-dormitorios-4004967;US$549,000;312.00;-77.03159130000000;-12.11106200000000
https://urbania.pe/inmueble/venta-de-departamento-en-san-isidro-lima-3-dormitorios-ascensor-4030125;US$295,000;153.00;-77.01144510000000;-12.10291630000000
https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-4-dormitorios-4036968;US$165,000;150.00;-76.98543562933185;-12.15144895745403
https://urbania.pe/inmueble/venta-de-casa-en-condominio-en-lurin-lima-4-dormitorios-4174151;US$550,000;1003.00;-76.84723080000000;-12.28356390000000
https://urbania.pe/inmueble/venta-de-departamento-duplex-en-san-borja-lima-3-dormitorios-ascensor-4151848;US$423,000;290.00;-76.98219290000000;-12.08868520000000
https://urbania.pe/inmueble/venta-de-departamento-en-san-borja-lima-3-dormitorios-4150780;US$359,000;240.80;-77.02885130000000;-12.10081720000000
https://urbania.pe/inmueble/venta-de-terreno-residencial-en-la-molina-lima-4155737;US$169,000;180.00;-76.94387670000000;-12.10028870000000
